filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
reggae.00097.8.wav,66149,0.29149127,0.091203555,0.101491988,0.001211954,1968.795398,406669.3252,2068.314913,101729.7788,4108.783616,1104729.569,0.087522536,0.001293802,-0.004955675,0.007259449,-0.00142281,0.001725189,172.265625,-144.2917633,1400.438477,106.3448181,732.8095703,-12.50170231,474.0853271,43.92193604,139.8895111,-13.57056427,153.8868561,2.089427233,196.121521,-5.193054199,232.6484222,5.584860802,57.02426147,-0.289963543,51.34469223,-10.60426235,101.4519806,-16.16858292,60.54793167,-3.434704065,56.76429749,-1.274899006,57.54442596,-9.630675316,92.92151642,-7.233428478,29.09363556,5.710018158,51.34158707,-4.664633274,33.73788834,-3.605997562,28.15271568,1.11941433,30.26434708,2.614344358,41.74214554,reggae
hiphop.00087.6.wav,66149,0.580893815,0.067286968,0.096198112,0.003186676,2567.632116,688774.9008,2519.025784,56983.66799,5629.938777,1324205.135,0.110441707,0.008099258,-9.08E-05,0.006559387,-0.000507142,0.002713478,135.9991776,-177.5587769,2891.39624,69.73612976,331.8883972,0.801863551,248.1160736,48.65045929,145.3866577,-19.10082626,170.8907776,29.07308006,173.623764,0.644239545,207.8057709,28.35048676,100.8763657,-10.64819527,142.2071533,15.3590517,68.69454956,-7.80138588,95.76368713,14.01591206,30.42633057,-4.111125469,57.31729126,13.20152664,30.82731438,-4.84603548,41.96794128,6.753550053,22.15743637,-4.682079315,36.72907257,4.257664204,26.93853378,-3.10795784,57.33283997,-0.42144981,36.55761719,hiphop
country.00044.6.wav,66149,0.450931579,0.071785077,0.098538257,0.000501824,1462.375709,182014.7684,1914.327813,235303.7654,3010.424617,1369132.137,0.059874549,0.000255809,-3.67E-06,0.007104177,-0.000673138,0.001348088,161.4990234,-161.275116,2078.682617,130.9690857,733.6951904,-16.50453949,273.4989319,34.32336807,133.6451416,23.11591721,130.0746765,19.46242714,239.248642,-2.317992687,53.44517517,0.909387648,43.64311218,-6.121640205,36.14960098,-0.962180793,75.14098358,-1.531519055,29.80494308,-1.590276003,51.1307373,-4.78537178,37.23303604,2.34672761,20.51127815,6.754882813,34.31811905,2.84522295,32.22896957,3.745950699,39.98085022,-2.899985552,34.28060913,-0.225307986,34.99200439,4.695358276,53.28251648,country
reggae.00057.5.wav,66149,0.34820345,0.094200604,0.106178813,0.001853437,2092.330667,1691162.698,2450.517358,638350.4239,4521.144456,8458817.432,0.077396334,0.005904023,-0.005412158,0.008065726,-0.003289641,0.002596824,143.5546875,-197.8362122,6034.32373,108.9600372,2719.787598,20.0965538,976.532959,10.1811552,199.6127167,9.019062042,217.4627838,13.41513729,209.9515991,0.614947975,78.79953766,4.689248562,163.3391571,15.4344244,136.2548828,10.62719059,91.21439362,5.245032787,127.4316711,0.918962657,73.81529236,-3.669429302,41.02260971,3.439874411,177.2663879,3.374441862,158.387619,-3.599355459,55.89171982,-1.533227682,69.42531586,2.111889601,110.041748,-2.321220875,53.15469742,3.42232132,84.8680954,reggae
jazz.00044.5.wav,66149,0.275278062,0.087545857,0.088872284,0.001979585,1085.903874,168979.5976,1327.426965,112933.6774,1972.192946,769743.3667,0.052914663,0.00099849,-0.01758763,0.005928301,-0.001203,0.001380019,143.5546875,-241.2715912,6280.254883,161.8647003,821.0910034,-25.39153862,977.5736694,21.65296745,213.1870575,-3.192436457,167.8316345,16.28541183,102.745285,-5.141592979,156.7677612,5.561833382,67.21984863,-4.985827446,90.80422974,6.968599796,77.31047058,-0.295872092,42.64208603,10.66199017,73.61255646,-0.242007509,65.28132629,4.720221043,64.58452606,1.768455625,57.84980392,4.203041077,81.28180695,8.065588951,99.26740265,5.076493263,102.8896255,1.30720973,84.70870972,0.742113769,131.3422852,jazz
jazz.00074.1.wav,66149,0.305286527,0.102083258,0.09697292,0.003433791,1961.466504,346490.68,2418.309367,252015.706,4411.32512,2766079.695,0.059780649,0.000700624,-2.21E-05,0.011328345,-0.000103265,0.000453228,95.703125,-185.112915,3542.168213,96.73855591,810.4332886,11.11194229,817.6273804,27.10751724,148.0022888,-2.963862896,102.1467133,5.633113384,48.88440323,-4.855027676,119.5417862,-1.507772803,41.07844543,-8.063430786,63.20324707,-0.893044472,50.04586792,0.475527257,23.55857849,-0.897197604,38.13824463,0.202031195,52.63367462,-0.529928267,28.46858788,-4.048457146,26.65860939,-5.99831152,32.50697708,-4.702639103,20.97533035,-5.515800476,21.35935402,-5.839813709,18.10308838,-4.102929115,83.59335327,jazz
hiphop.00030.7.wav,66149,0.554492474,0.068223521,0.192494825,0.000901087,3768.996477,314974.416,3205.208225,41897.13437,7680.230995,428383.1648,0.173448768,0.002485896,2.01E-05,0.020196801,-0.001302744,0.007377922,89.10290948,-29.76090431,1618.87793,37.76303864,328.5368958,27.94198227,351.4174805,30.61409569,133.9792023,13.29651546,136.6444702,25.84107971,81.12172699,0.267650902,48.00577545,5.433771133,29.17812538,0.501688659,51.13311768,5.41024971,20.39951515,-1.554119706,19.01491547,1.578701615,17.50723648,-3.688145399,22.67811584,-1.480412364,24.08713913,-2.72648716,21.83209991,0.165294155,18.78218842,-2.511784077,16.29370499,-1.286775112,10.15085316,-5.323766232,12.94294167,-3.577014923,11.89963531,hiphop
reggae.00089.0.wav,66149,0.385475576,0.100880161,0.136680216,0.003796054,1026.365227,231275.2778,1405.030715,133513.2901,2042.589956,1104831.167,0.035794772,0.000341657,0.000177007,0.010998905,-3.87E-05,0.005546588,75.99954044,-203.2806854,7818.111328,161.7426758,1691.34436,-15.36354637,469.5142517,44.55463409,398.4100952,4.193169594,94.60219574,16.40634727,62.80102921,1.958108306,69.80931854,4.01046896,37.19470215,0.755983412,63.43320465,-0.314066947,36.29859543,-2.404096603,45.49707031,-0.775850654,27.52139854,-1.066314936,27.21121216,-3.752570152,34.65753555,1.810768485,31.05093765,0.29630062,25.78538132,-4.793703079,32.63651276,-0.487986535,25.82394218,-2.44159317,19.44087601,-2.052179337,19.36587143,reggae
hiphop.00068.3.wav,66149,0.442754418,0.087628432,0.255639642,0.010607897,2588.08092,570740.778,2771.664209,104667.0922,5840.053148,1549362.976,0.098234675,0.002952237,-7.02E-05,0.031298675,0.000763449,0.017975746,117.4538352,-40.41846848,4313.973145,73.01493073,643.2540283,18.66624451,250.7450409,42.27297592,181.8728638,9.638710976,150.8379974,15.59208488,94.16376495,-1.636092186,78.7698822,6.809296131,47.48711395,0.480887324,43.64736938,1.09139514,71.78411102,-3.07363224,43.23903656,-0.237931117,28.10886383,-1.850249767,21.62086868,-0.627949178,33.99186325,-5.185376644,32.17690277,-4.006493092,33.66551971,-4.457053661,25.61127472,-4.354862213,20.26229668,-5.974377632,18.55438614,-4.875608444,30.73054123,hiphop
country.00067.3.wav,66149,0.289823532,0.096413523,0.089466505,0.000978975,986.8437724,98841.35782,1197.294555,31197.63398,1700.874587,553166.1155,0.043858924,0.000351684,-2.27E-05,0.007505209,1.63E-05,0.00042494,64.59960938,-247.6772766,6588.013184,180.1156921,228.313446,-31.79821968,1376.254272,20.56076431,198.9117126,4.768708706,194.4671631,16.54897308,125.6338425,14.9753809,41.61257172,8.737280846,50.11579132,-23.97738838,86.79077148,27.70507813,252.9551697,-10.06223965,43.18954086,-8.614050865,42.64844131,-15.47440434,75.72634888,-10.60067749,29.30567169,-13.80370331,60.02753067,-4.724777222,27.22366142,-0.483762056,33.60952759,-6.670835972,49.24256134,-3.176904678,14.35952759,-1.545766473,35.80990982,country
classical.00081.4.wav,66149,0.213499859,0.080782689,0.02263955,3.88E-05,1568.274304,94466.15836,1916.386131,48179.06409,2918.742864,335434.9831,0.063510367,0.000268181,-9.55E-06,0.000509497,-2.63E-05,8.08E-06,129.1992188,-329.6202393,713.1610718,114.7321243,521.894165,-12.44027424,80.51189423,28.36735344,45.76472092,6.435834408,44.05577087,-4.233304024,42.59258652,-10.778615,23.44489479,-5.657672405,31.23106956,-4.506052971,28.46768379,-4.484453678,50.09480286,-8.93850708,39.68281174,-4.983839035,20.9011097,-4.062142372,34.05694199,-4.313673019,23.52227402,-8.307389259,39.08655167,-4.335933685,25.06531525,-3.871516943,31.82369995,0.547130764,140.1056671,6.628102303,160.7514191,12.09671021,111.3820496,classical
rock.00013.4.wav,66149,0.408440679,0.090926364,0.139364913,0.002142556,1557.736112,610965.835,2227.882324,185604.4062,3673.067533,3766715.471,0.046270282,0.001583143,6.37E-05,0.010796764,-5.97E-05,0.00437842,92.28515625,-194.4282837,2542.00415,102.7365341,660.8432617,37.45210266,451.7024536,62.10161209,183.537674,3.048263311,97.09060669,30.67572021,113.1379776,-4.843600273,207.1483765,18.22518921,81.70422363,-2.864681721,84.29239655,20.35095978,87.28727722,-13.72087955,46.14181519,9.111152649,43.59849167,-11.08491993,43.69080353,7.384289742,35.69895172,-10.97198772,31.94316101,4.224639416,49.21185303,-7.584617138,48.06766129,-4.540506363,81.19672394,-0.211456776,66.28855133,3.927533388,63.43469238,rock
classical.00018.4.wav,66149,0.210167125,0.083027609,0.007372149,1.03E-05,1540.848547,94698.19063,1708.665382,32251.26841,3062.849684,323143.5156,0.088232422,0.00073961,-2.24E-07,5.99E-05,-3.39E-06,6.96E-07,161.4990234,-477.8853149,2710.520752,121.6991882,691.9053955,-19.63653564,79.5105896,53.12632751,49.10536957,-6.582026005,36.63189316,16.95606232,38.13997269,-14.48125648,63.03452682,13.7100935,57.0859108,-10.15456676,130.0748749,28.75172615,80.68506622,13.58256245,74.828125,11.91878414,249.2610626,-6.61934948,87.44042969,-0.979528129,120.2084732,4.228808403,191.7767792,13.59433556,54.23591614,3.649457216,129.539032,-0.639333069,69.28744507,5.070034027,207.254364,6.74349308,74.67006683,classical
hiphop.00071.2.wav,66149,0.449077129,0.09821897,0.248869672,0.009835099,3449.779003,1379771.148,3386.463331,56536.84656,7936.724572,1066612.562,0.121578275,0.012152857,-0.000222563,0.038738504,-0.000226138,0.015170666,95.703125,-82.15866852,1527.830078,40.87861252,1364.778809,44.7069931,272.3173218,31.41336441,306.7198486,23.45111847,218.727005,8.366503716,134.0894775,9.391720772,142.8461914,10.57765102,101.8626938,-0.293691933,99.57897186,5.585573196,108.9158936,3.21258831,78.62968445,7.023594379,94.58609009,5.127578735,55.65268326,2.037671804,55.50559616,-6.874431133,66.75978088,1.352033377,35.69626617,0.07131163,42.25870895,-3.711753368,35.40546036,-0.308174372,27.54396057,-1.847777486,28.75327301,hiphop
jazz.00090.0.wav,66149,0.238015115,0.084803283,0.067316055,0.000549952,1926.107609,237944.9831,2597.408195,135707.1103,4420.269681,1995620.322,0.058086689,0.000466565,-2.09E-05,0.00426802,-0.000195164,0.000199244,135.9991776,-203.5067444,1883.072266,104.8778076,455.6551514,20.41592216,72.46655273,25.51823997,77.32694244,5.642237663,27.26099968,0.501995623,36.32157135,6.082180977,23.19623375,-4.128079891,18.50528908,-16.11837006,105.0649719,-11.8515501,31.43510437,-6.522134304,20.89325714,-8.774716377,44.78089905,1.013411283,16.97807312,-1.595808983,52.87353897,2.051544905,51.2365799,-0.503632069,62.75597382,-4.515756607,24.59095001,-7.5570755,19.0134697,-2.648314238,15.84304428,-2.518787861,61.87754059,jazz
jazz.00022.3.wav,66149,0.145455986,0.083307356,0.04935798,0.00053882,1488.94502,122478.5023,2017.26185,122848.6128,3247.207031,1985764.54,0.043141526,0.000105069,0.000131274,0.002837218,0.000248698,3.13E-05,129.1992188,-318.178009,1000.38562,103.2937012,255.6353302,5.340635777,354.8446655,25.04743195,66.6776886,-9.335371971,30.17819214,16.50469208,40.09977341,-15.69914341,44.96072006,16.19158936,27.39227104,-11.30675411,43.75222397,26.04094887,29.89855766,2.273856401,39.51311874,5.304641247,53.84369659,-9.477139473,16.10308838,-2.080313921,39.40802383,-11.38512802,41.79772568,10.02725887,84.75640869,10.0425806,188.2136993,17.86221313,314.634491,22.98227882,292.5276794,11.80173588,122.5281601,jazz
