filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
metal.00046.3.wav,66149,0.405765384,0.08346355,0.220087707,0.000498771,2901.964416,51568.34158,2374.458943,17595.23567,5698.348107,156037.8332,0.16968149,0.000520916,3.70E-06,0.023586713,-0.00010712,0.008947303,117.4538352,6.813441753,163.1842804,76.93811035,114.1765747,-30.14938736,76.84515381,57.8740387,70.72211456,-20.82725334,72.48149109,29.20848846,51.98971558,-23.56846809,53.56168747,24.85566521,55.24758911,-16.94964027,39.74540329,17.95085526,36.34887314,-15.37899113,31.85086441,20.8854351,40.37691498,-12.76145744,30.17420387,11.28673649,28.53037834,-11.62140083,25.98624039,8.443917274,21.45833397,-9.620043755,17.60749054,4.437556267,25.93681717,-7.095293522,39.95368576,3.052351475,22.93916702,metal
country.00038.9.wav,66149,0.261895269,0.082284369,0.092934035,0.000769418,2928.853378,382617.3785,3016.22825,116058.9864,6648.956205,1298035.129,0.122160457,0.001789378,-0.000164856,0.005936233,-0.000753961,0.001809743,151.9990809,-132.388504,1438.626221,68.82302856,313.9161072,12.12034035,249.1329651,10.43052292,94.65477753,3.491608381,83.96580505,9.389267921,48.19625092,3.028747082,81.49101257,7.741976261,49.18545532,-0.46296069,67.28960419,3.202047348,69.631073,9.894994736,75.59593201,2.128278494,43.74069977,6.044219017,87.68778229,-7.902885437,109.375946,-12.05520153,76.76595306,-14.82306957,64.76094818,-5.485961437,67.32813263,-6.008688927,112.886528,-3.393342972,47.21901321,5.010965824,55.40220261,country
country.00023.1.wav,66149,0.308374703,0.094063178,0.034578443,0.000729693,1504.244447,486274.1384,2395.55882,272445.224,2924.126164,4482771.551,0.035310246,0.000854364,2.79E-05,0.00126549,8.72E-06,0.000373238,80.74951172,-379.7954407,15140.48926,111.6136856,910.9752808,35.28436279,1412.634766,15.35097027,400.4378052,19.46962547,106.4970398,3.85131216,176.9423065,0.451230317,86.08544159,-0.436881542,37.28594971,-1.83757484,75.44660187,2.284113407,93.34224701,3.240237236,44.42445755,4.124850273,38.52599335,-1.864974856,45.91804504,-2.546382189,33.08728409,-3.15040803,36.86362839,0.16379723,52.70246124,0.771722198,59.66069031,1.597723484,49.46918488,-0.658864915,29.86546707,-2.512932301,59.04430771,country
rock.00001.9.wav,66149,0.269152641,0.093365848,0.113369197,0.0013994,1759.781989,397255.2735,2088.965845,124272.05,3872.001202,1900912.273,0.057324219,0.002027349,1.47E-05,0.010117366,3.41E-05,0.001821764,78.30255682,-153.7978363,498.5497742,118.9747467,708.3139648,-13.58731365,210.9826965,32.62753677,247.9772644,-3.586982727,139.8566742,27.69324303,95.11534119,-21.22856331,144.4277954,14.09302711,33.23804092,-24.07496643,22.61606026,9.685834885,21.25219345,-7.627603054,49.50340652,6.761176109,46.61319733,-6.65959549,48.21000671,4.973225117,25.02244377,-7.413890839,39.27764893,1.858809948,28.64330292,-7.322371006,56.74437714,-1.398836732,39.70633316,-0.539187014,34.67552948,-3.410205603,42.5837822,rock
pop.00052.6.wav,66149,0.527773619,0.082413815,0.326882005,0.019371223,3707.800394,898785.4878,3354.186984,122337.071,8086.049053,2027995.586,0.15924354,0.010254473,-4.52E-05,0.068768546,0.000275506,0.024430925,103.359375,-44.39187241,3969.673584,33.27736664,417.4955444,13.78368759,466.9403687,17.68507195,380.7453308,15.53616428,179.2695465,10.21525669,332.9382324,27.36102676,159.5635376,9.698137283,145.4256897,13.15806198,66.30109406,15.6542244,67.36050415,-0.348091215,107.5085449,3.38588047,64.37654114,-0.653298318,101.2127075,2.462949753,66.6205368,12.68214703,95.943573,11.60860348,103.1074066,14.43690681,192.0555573,10.39335155,135.5260773,3.466543913,144.6410217,-1.561367631,171.9682617,pop
reggae.00066.3.wav,66149,0.375662535,0.090136595,0.124845825,0.002408507,1676.874206,468548.3136,1921.447758,174569.6748,3341.456205,1957733.838,0.06953125,0.001806826,-6.72E-05,0.009229954,8.99E-06,0.003958129,80.74951172,-145.4766998,2569.034668,123.287674,1314.948242,-17.80119896,428.5091858,36.83428574,405.2871094,2.608159542,139.4424438,14.33739376,213.6305084,-2.994997501,126.8778229,17.773983,90.90371704,1.872918367,165.6375885,4.101770878,93.13201904,-0.771627665,122.3843765,4.197610378,111.1966171,4.237323284,60.99380493,4.113112926,62.10071945,3.052785635,53.39864731,2.744738579,50.41337204,-3.885349512,63.2227478,-0.126785278,32.12672806,-0.316962302,41.73232269,0.879873753,32.21644211,reggae
classical.00019.4.wav,66149,0.343284458,0.099534102,0.004933158,7.97E-06,1010.957411,57923.79109,1587.477824,38875.0865,2001.17995,418535.0447,0.041980919,0.000594321,-3.33E-07,2.79E-05,6.75E-07,7.33E-07,123.046875,-546.6638184,6783.291504,146.4105835,504.8504333,2.092949152,239.3552551,42.84429932,71.8303833,1.807793856,89.95520782,18.50690651,41.63438797,-0.096687667,54.71041107,17.4617939,65.47388458,-3.048831463,48.43985367,10.94842243,56.28028488,-6.352693081,170.8823242,6.601905346,195.6712189,4.102834702,99.88067627,11.11199474,25.8790741,2.00518775,34.99570084,0.979314506,36.22763443,4.593637466,12.48272991,2.549427986,17.07880402,-7.65299654,80.90356445,-11.12722778,94.75757599,classical
rock.00053.4.wav,66149,0.398063004,0.073869213,0.199835852,0.001621288,3236.201432,250388.1341,2870.48528,49520.62643,6668.418908,886051.0297,0.173422476,0.003026728,0.000899577,0.018817147,0.001642295,0.009977326,117.4538352,7.388467312,761.2370605,54.94764709,220.8639832,-11.69960308,88.17427826,23.51650238,121.6590881,11.4147625,56.06676102,4.704217911,33.51671219,1.268351436,71.51528168,2.647319078,38.97962952,-0.544508934,42.33655167,6.868574619,45.90572357,5.100649357,37.9238205,0.813693285,39.20713425,-1.69983542,25.20479202,1.740062356,23.09059715,1.111511588,24.2255764,-4.414587498,27.66851425,-3.558990955,36.20630264,-1.236203432,22.496521,-3.0153265,20.61423111,-1.97072196,23.23541832,rock
classical.00019.8.wav,66149,0.304216564,0.082301222,0.014796953,7.07E-05,958.7397532,18240.26907,1268.299251,20760.32236,1827.340745,86032.06885,0.044448618,9.34E-05,-6.79E-06,0.000257163,-1.56E-05,4.82E-06,184.5703125,-402.1663513,1833.841919,175.5344391,216.5295715,-23.3515873,43.4985199,36.8219223,90.49128723,-1.927846193,30.26016045,6.808465958,33.71813583,-2.403468609,53.63743973,4.201184273,34.81496811,-0.312061965,35.47436905,5.306489944,17.39536095,-10.23193741,28.97142982,-1.186873674,29.26408386,-1.305343986,29.35002708,3.017267942,26.29222679,2.20369029,24.32568169,2.500595331,24.09527397,3.10000658,15.01700306,-2.993932486,21.77416229,0.041955274,17.93551636,-4.14392519,76.71103668,classical
pop.00072.6.wav,66149,0.471532732,0.073870249,0.271204263,0.003700154,2245.666692,329692.426,2449.291845,240988.6345,4773.165753,2345525.439,0.100567157,0.001409664,-0.000148465,0.028286198,-4.57E-05,0.021479314,117.4538352,9.183243752,2950.667236,104.5792084,789.3192139,-14.3347435,289.6117554,6.122738361,137.2409515,-5.410714149,96.98267365,-3.802452087,56.31584167,-1.308698893,88.8712616,1.350859046,64.43996429,0.392246246,51.67638397,3.067292213,46.90651321,-2.733175993,37.36220169,-4.046239376,44.91570663,-2.163792133,29.4645977,3.314242363,21.77580643,2.389762878,27.56749153,-1.055442691,31.78559494,0.144402057,27.46512413,4.316085815,29.75359154,2.759682894,23.14612007,-4.536740303,20.50305748,pop
