filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
disco.00009.5.wav,66149,0.450433493,0.079250053,0.113221772,0.001537672,2852.100104,373241.8586,2565.413735,169405.2995,5690.314566,1792643.436,0.154871544,0.002152837,9.96E-06,0.005839646,3.65E-06,0.004387091,129.1992188,-80.26864624,3126.104492,66.41889191,544.1351929,-17.76032257,564.7385864,33.12557983,104.1374817,11.42650795,98.85085297,4.192179203,97.1882782,-7.135552406,56.43022919,10.6257925,36.56225967,-0.91883409,47.73067093,-4.58911705,45.07939529,-5.5191679,30.65581512,-2.541812897,39.60831451,-1.671947718,42.03756714,-6.907577515,43.23246765,-8.404243469,47.09929276,-4.936009884,29.25159645,-2.579173088,52.13369751,-3.71064496,37.28520584,-3.278660774,48.50613403,-4.213883877,62.35604858,disco
reggae.00003.6.wav,66149,0.392723292,0.096593603,0.081973769,0.001678074,1943.063555,757284.1528,2203.439824,247664.7457,4295.956843,4297401.312,0.082861328,0.002718554,1.75E-05,0.005497697,-6.09E-05,0.001523579,143.5546875,-219.3360443,5733.73291,100.3408813,921.4736938,-8.565005302,487.3545532,30.99671173,328.0613708,15.25739574,419.3271484,34.91160202,205.539032,-14.47881031,157.7779236,19.56117058,153.2980652,-6.082566261,156.1762695,21.66843033,150.3433533,-10.15532398,131.1125946,12.69156551,73.84700775,-7.669533253,97.49581909,2.279515266,112.7901993,-2.17388916,101.6589661,2.616355181,76.30895233,-12.17997932,88.78354645,-2.155605078,102.9055328,-3.250501871,74.57879639,1.375833631,104.3709106,reggae
reggae.00053.7.wav,66149,0.471420765,0.087647304,0.073700167,0.001400796,1938.684932,722762.6158,2249.403559,264336.2447,4028.945125,3449664.785,0.079112831,0.003659459,-2.25E-07,0.00203286,7.02E-05,0.003188741,151.9990809,-205.2598572,5669.363281,104.9302826,672.2595215,-8.058684349,807.7162476,38.17351913,364.792572,12.99549198,226.85672,6.91105032,226.0475769,7.555791855,186.9344025,7.344626427,133.3904877,-4.868994713,143.193985,12.07265854,88.37270355,-4.350689411,120.5374832,12.51709366,75.10579681,-5.689707279,76.97485352,6.26181221,56.55092239,-1.765656948,51.56890106,5.041891575,42.9502182,-1.710359097,36.15797806,4.100868702,27.76195145,1.801757336,40.50764465,2.039518833,48.68877792,reggae
pop.00089.4.wav,66149,0.45793736,0.080185026,0.238887459,0.011438101,3412.57268,804228.2297,3011.009251,144963.3991,7033.820801,2590599.788,0.174327674,0.005744074,-0.000143033,0.018918691,-0.000148014,0.027153948,99.38401442,-2.89810276,3621.323486,57.47996521,596.579834,5.369390488,678.6801758,21.12426376,303.8087769,1.203729272,105.3965988,2.469101906,301.7895813,10.82138824,125.5833511,-1.430258512,95.26933289,4.043644428,111.1492462,2.399117708,58.32012939,-2.856464148,64.06936646,0.844836295,32.01250839,-3.559514523,37.99685669,-0.275541812,54.48468399,-2.211253405,36.12588882,-2.940260172,34.28422546,-4.995250225,28.90716553,-3.614066362,42.66854095,1.693719029,42.44680786,0.079193585,89.27463531,pop
metal.00004.6.wav,66149,0.6137591,0.057583384,0.05847447,0.000500703,3522.783556,437615.55,2862.348645,45646.40345,7077.549767,701699.4577,0.200589694,0.005073016,1.69E-05,0.001593413,7.36E-06,0.000918984,117.4538352,-140.0227661,6483.711426,42.88761139,443.6223755,-2.118261814,211.0283661,37.34450531,195.072998,5.181649685,139.1691437,11.71674156,124.8303452,-1.999713659,168.313446,19.26105309,93.94815063,0.126970962,58.07197952,12.80938435,123.8780289,0.576758802,64.61473846,11.21482277,51.93518066,-0.394013435,55.05554199,8.803710938,45.32546616,-3.508073568,45.04975891,6.974102497,51.59134674,-6.02223444,76.87664032,6.387793541,38.19381714,-3.706388474,39.33266068,4.269023418,26.14163589,metal
reggae.00047.6.wav,66149,0.319883138,0.095911801,0.133588523,0.001680253,2317.969088,163827.7538,2228.380806,57986.43897,4526.196477,446828.5627,0.108976863,0.001017144,2.39E-05,0.01120946,2.04E-05,0.004241419,143.5546875,-111.3301392,2355.592773,76.64282227,331.6517029,-18.27526093,437.7118225,47.09895706,443.3877869,-0.145745784,146.0773468,1.160859823,111.5140915,-8.321260452,146.9416504,3.528908014,130.409668,-2.968173981,129.9234009,-1.683412552,214.8449249,-3.484444141,93.65715027,-7.209049702,105.6420059,-6.665407181,82.86379242,-2.689016342,66.22682953,0.168444693,45.18326187,-4.862724304,46.59273911,-0.78271085,60.55465698,-3.310501575,52.81481934,-4.081694603,33.8825264,0.328381211,59.21877289,reggae
jazz.00059.5.wav,66149,0.446675062,0.09101554,0.172966674,0.00653085,2077.424829,300775.8722,2736.513286,180028.5819,5250.291842,2799754.988,0.04289363,0.000509231,-0.000212434,0.029187726,-0.001126512,0.002780536,172.265625,-128.6583862,3970.345703,90.23365021,489.1845703,30.56098366,726.5367432,36.30195236,52.3960762,12.16697407,28.1233654,11.7474556,39.49211884,5.691380024,26.29073143,12.85416698,29.80793571,2.763486862,33.98989487,4.61155653,19.97614098,-4.315957069,34.01787949,-0.857124507,24.32319069,-5.491803646,28.03566742,0.025059283,29.74926376,-0.849077284,22.55589485,4.852076054,26.23128319,2.015903711,30.54975128,2.261240721,21.70879936,-4.272724628,15.98425484,-0.528785586,14.17523003,jazz
reggae.00019.7.wav,66149,0.380789429,0.093453333,0.154410645,0.003751204,1643.389883,530085.3519,2081.312232,241934.6696,3719.19828,3516481.454,0.055945763,0.00129002,-0.000716773,0.012629289,-0.003132608,0.006911702,151.9990809,-164.8292084,5424.365234,111.2032242,819.0170898,7.519869328,474.3268127,40.35636902,198.7054443,-1.086487293,305.1707153,35.98465347,79.38948059,1.30862093,281.7951355,18.52135849,120.5478058,-6.209656715,113.3473511,11.52743244,89.15135193,-5.356646061,95.09841919,16.95271873,84.5355072,-0.507859349,88.11709595,9.228894234,177.5775299,-1.758468866,66.37820435,3.256478071,59.58979416,-7.723448277,74.25175476,6.557709694,69.34298706,-7.881334305,79.19313049,-1.706215024,58.79950333,reggae
classical.00053.9.wav,66149,0.310829282,0.079885431,0.145060018,0.003205052,1607.133817,177471.3513,1757.352833,127891.6615,3130.430814,917303.0862,0.098685397,0.000736612,-0.000252562,0.020947699,-0.001593133,0.000638609,92.28515625,-109.3789215,7045.078613,136.0492554,1068.876465,-27.38606453,101.8823853,29.08394432,78.41876984,-3.856741667,71.65048218,10.9545269,53.44129181,-0.884147525,49.99358368,3.120427847,17.16864777,-3.198993683,57.72015381,10.69915295,23.46948624,0.835734725,21.26967049,-2.938630581,57.26651764,-5.845638275,26.25325203,0.189542919,34.96730042,3.630632877,35.83958054,6.647222042,31.97309875,-3.436047792,22.22610092,-3.45484519,31.48161888,-3.530057669,27.44521523,1.973759532,14.81307697,classical
country.00032.3.wav,66149,0.29001689,0.089773752,0.07654541,0.000714743,1450.077029,209943.1201,2026.762223,207185.9697,3286.132437,1745096.293,0.045075871,0.00019631,1.84E-06,0.005345198,1.99E-05,0.000405463,95.703125,-225.1973572,2124.453369,113.4095612,632.7741699,8.042206764,164.0292969,47.40925598,161.7272491,-2.444124222,233.0786285,12.5907793,82.14038086,7.413271904,68.90352631,11.1070261,62.72652435,-6.349920273,49.3427887,6.154603958,60.50305939,-2.105610609,30.6099968,2.540810108,50.58976746,-1.718142986,58.08883667,-8.97915554,29.49861908,-8.729106903,40.0038681,-5.502901554,31.2124176,-0.760960639,54.39118576,-3.590717077,45.04006577,-3.343485594,38.84719849,-4.127838135,32.35998917,country
